2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 480, 160, 10, 9420445534, 9410035957, 18830481491
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 490, 160, 10, 9615552534, 9603848617, 19219401151
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 500, 160, 10, 9810887293, 9797681453, 19608568746
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 510, 160, 10, 10006207937, 9991483489, 19997691426
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 520, 160, 10, 10201415464, 10185440224, 20386855688
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 530, 160, 10, 10396509699, 10379439928, 20775949627
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 540, 160, 10, 10588860085, 10570992683, 21159852768
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 550, 160, 10, 10780325851, 10762349185, 21542675036
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 560, 160, 10, 10972146528, 10954373469, 21926519997
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 570, 160, 10, 11166503825, 11148666765, 22315170590
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 580, 160, 10, 11361187421, 11343211941, 22704399362
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 590, 160, 10, 11555941245, 11537774700, 23093715945
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 600, 160, 10, 11749674136, 11730957905, 23480632041
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 610, 160, 10, 11944343942, 11925561865, 23869905807
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 620, 160, 10, 12139054707, 12120155553, 24259210260
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 630, 160, 10, 12333687689, 12314709207, 24648396896
2025-03-21, 22:46:20, bst, 1000000, 80, regular, regular, 640, 160, 10, 12528305714, 12509099362, 25037405076
