Date, Time, num_tables, num_threads, thread_config, DS_config, buckets, workload1, workload2, duration, num_keys, locality, interval, ops_node0, ops_node1, total_ops
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 360, 200000000, 10, 2487009498, 2361546307, 4848555805
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 370, 200000000, 10, 2552094352, 2423230169, 4975324521
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 380, 200000000, 10, 2616928951, 2484694451, 5101623402
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 390, 200000000, 10, 2681955390, 2546152270, 5228107660
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 400, 200000000, 10, 2746787981, 2607639992, 5354427973
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 410, 200000000, 10, 2811586625, 2669191033, 5480777658
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 420, 200000000, 10, 2876388330, 2730677621, 5607065951
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 430, 200000000, 10, 2941256480, 2792358624, 5733615104
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 440, 200000000, 10, 3006310120, 2854041900, 5860352020
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 450, 200000000, 10, 3071110069, 2915536858, 5986646927
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 460, 200000000, 10, 3135970434, 2977079229, 6113049663
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 470, 200000000, 10, 3200714167, 3038484637, 6239198804
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 480, 200000000, 10, 3265620738, 3099949476, 6365570214
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 490, 200000000, 10, 3330520783, 3161539712, 6492060495
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 500, 200000000, 10, 3395390973, 3222968973, 6618359946
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 510, 200000000, 10, 3460341776, 3284510295, 6744852071
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 520, 200000000, 10, 3525069217, 3345984168, 6871053385
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 530, 200000000, 10, 3590004361, 3407547680, 6997552041
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 540, 200000000, 10, 3654978420, 3469035330, 7124013750
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 550, 200000000, 10, 3719701383, 3530472980, 7250174363
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 560, 200000000, 10, 3784465420, 3591833528, 7376298948
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 570, 200000000, 10, 3849269837, 3653237387, 7502507224
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 580, 200000000, 10, 3914090415, 3714679846, 7628770261
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 590, 200000000, 10, 3978937950, 3776056790, 7754994740
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 600, 200000000, 10, 4043735359, 3837546014, 7881281373
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 610, 200000000, 10, 4108589985, 3898913093, 8007503078
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 620, 200000000, 10, 4173465502, 3960299910, 8133765412
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 630, 200000000, 10, 4238334891, 4021702470, 8260037361
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 640, 200000000, 10, 4302980910, 4083158263, 8386139173
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 650, 200000000, 10, 4367695621, 4144538137, 8512233758
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 660, 200000000, 10, 4432381944, 4205914373, 8638296317
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 670, 200000000, 10, 4497016700, 4267352652, 8764369352
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 680, 200000000, 10, 4561688772, 4328750235, 8890439007
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 690, 200000000, 10, 4626389884, 4390239684, 9016629568
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 700, 200000000, 10, 4691087843, 4451660703, 9142748546
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 710, 200000000, 10, 4755817553, 4513030518, 9268848071
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 720, 200000000, 10, 4820453826, 4574524148, 9394977974
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 730, 200000000, 10, 4885174188, 4635970763, 9521144951
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 740, 200000000, 10, 4949848707, 4697388347, 9647237054
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 750, 200000000, 10, 5014507707, 4758847677, 9773355384
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 760, 200000000, 10, 5079164994, 4820235554, 9899400548
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 770, 200000000, 10, 5143686234, 4881530379, 10025216613
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 780, 200000000, 10, 5208330575, 4942911975, 10151242550
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 790, 200000000, 10, 5273009436, 5004273713, 10277283149
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 800, 200000000, 10, 5337658588, 5065670931, 10403329519
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 810, 200000000, 10, 5402276495, 5127094584, 10529371079
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 820, 200000000, 10, 5466932534, 5188469721, 10655402255
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 830, 200000000, 10, 5531609649, 5249820261, 10781429910
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 840, 200000000, 10, 5596217965, 5311142944, 10907360909
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 850, 200000000, 10, 5660963620, 5372557143, 11033520763
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 860, 200000000, 10, 5725727526, 5434006714, 11159734240
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 870, 200000000, 10, 5790453546, 5495312138, 11285765684
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 880, 200000000, 10, 5854925532, 5556527126, 11411452658
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 890, 200000000, 10, 5919338665, 5617695172, 11537033837
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 900, 200000000, 10, 5983949492, 5679004908, 11662954400
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 910, 200000000, 10, 6048696174, 5740430943, 11789127117
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 920, 200000000, 10, 6113362689, 5801901193, 11915263882
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 930, 200000000, 10, 6177937351, 5863253641, 12041190992
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 940, 200000000, 10, 6242436712, 5924497045, 12166933757
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 950, 200000000, 10, 6306855697, 5985684973, 12292540670
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 960, 200000000, 10, 6371395097, 6046932057, 12418327154
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 970, 200000000, 10, 6436048676, 6108309309, 12544357985
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 980, 200000000, 10, 6500646054, 6169633889, 12670279943
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 990, 200000000, 10, 6565401184, 6231031308, 12796432492
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1000, 200000000, 10, 6630081393, 6292441435, 12922522828
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1010, 200000000, 10, 6694820662, 6353861074, 13048681736
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1020, 200000000, 10, 6759315295, 6415122420, 13174437715
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1030, 200000000, 10, 6823813029, 6476509679, 13300322708
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1040, 200000000, 10, 6888430169, 6537783970, 13426214139
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1050, 200000000, 10, 6953032023, 6599055545, 13552087568
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1060, 200000000, 10, 7017649965, 6660370774, 13678020739
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1070, 200000000, 10, 7082173057, 6721687653, 13803860710
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1080, 200000000, 10, 7146756293, 6783030053, 13929786346
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1090, 200000000, 10, 7211228385, 6844329981, 14055558366
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1100, 200000000, 10, 7275838451, 6905748790, 14181587241
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1110, 200000000, 10, 7340231214, 6966978125, 14307209339
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1120, 200000000, 10, 7404756177, 7028232341, 14432988518
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1130, 200000000, 10, 7469308294, 7089475556, 14558783850
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1140, 200000000, 10, 7533786531, 7150729879, 14684516410
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1150, 200000000, 10, 7598385544, 7212062968, 14810448512
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1160, 200000000, 10, 7663039118, 7273355966, 14936395084
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1170, 200000000, 10, 7727675377, 7334626136, 15062301513
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1180, 200000000, 10, 7792339032, 7395943685, 15188282717
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1190, 200000000, 10, 7857015974, 7457352926, 15314368900
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1200, 200000000, 10, 7921570920, 7518573759, 15440144679
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1210, 200000000, 10, 7986080215, 7579773250, 15565853465
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1220, 200000000, 10, 8050530913, 7641109512, 15691640425
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1230, 200000000, 10, 8115042011, 7702444289, 15817486300
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1240, 200000000, 10, 8179706473, 7763792302, 15943498775
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1250, 200000000, 10, 8244370712, 7825138981, 16069509693
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1260, 200000000, 10, 8309012181, 7886449551, 16195461732
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1270, 200000000, 10, 8373626193, 7947785608, 16321411801
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1280, 200000000, 10, 8438095360, 8008994204, 16447089564
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1290, 200000000, 10, 8502605653, 8070259856, 16572865509
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1300, 200000000, 10, 8567114363, 8131499763, 16698614126
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1310, 200000000, 10, 8631591407, 8192811785, 16824403192
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1320, 200000000, 10, 8695971932, 8254139204, 16950111136
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1330, 200000000, 10, 8760423489, 8315373753, 17075797242
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1340, 200000000, 10, 8824861957, 8376555624, 17201417581
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1350, 200000000, 10, 8889453255, 8437756690, 17327209945
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1360, 200000000, 10, 8954001911, 8499000763, 17453002674
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1370, 200000000, 10, 9018526408, 8560275174, 17578801582
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1380, 200000000, 10, 9083058983, 8621549056, 17704608039
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1390, 200000000, 10, 9147732114, 8682957126, 17830689240
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1400, 200000000, 10, 9212290192, 8744295333, 17956585525
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1410, 200000000, 10, 9276936208, 8805662861, 18082599069
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1420, 200000000, 10, 9341598074, 8866984834, 18208582908
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1430, 200000000, 10, 9406108769, 8928256434, 18334365203
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1440, 200000000, 10, 9470813850, 8989658133, 18460471983
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1450, 200000000, 10, 9535314716, 9050981518, 18586296234
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1460, 200000000, 10, 9599953139, 9112276182, 18712229321
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1470, 200000000, 10, 9664509728, 9173584635, 18838094363
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1480, 200000000, 10, 9729124957, 9234958717, 18964083674
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1490, 200000000, 10, 9793753936, 9296371060, 19090124996
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1500, 200000000, 10, 9858245065, 9357688575, 19215933640
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1510, 200000000, 10, 9922599432, 9418926116, 19341525548
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1520, 200000000, 10, 9987140153, 9480172128, 19467312281
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1530, 200000000, 10, 10051575183, 9541374748, 19592949931
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1540, 200000000, 10, 10116000772, 9602654071, 19718654843
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1550, 200000000, 10, 10180466995, 9663976822, 19844443817
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1560, 200000000, 10, 10245051119, 9725375663, 19970426782
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1570, 200000000, 10, 10309648634, 9786691372, 20096340006
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1580, 200000000, 10, 10374324349, 9847932630, 20222256979
2026-02-28, 00:48:22, 10000, 128, numa, numa, 26660, A-50-50-50,A-100-0-50, 1590, 200000000, 10, 10438913842, 9909305306, 20348219148
