# started on Tue Feb 17 19:24:08 2026

#           time             counts unit events
     2.002018784             77,243      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     2.002018784            130,111      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     4.004272003             76,996      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     4.004272003            265,346      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     6.006358980             80,838      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     6.006358980            199,756      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     8.008461908             86,552      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     8.008461908            199,213      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    10.010540809             78,464      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    10.010540809            187,602      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    12.012644067             93,446      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    12.012644067            195,097      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    14.014741635             69,204      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    14.014741635            175,740      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    16.016828010            111,981      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    16.016828010            294,931      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    18.018927110             98,249      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    18.018927110            244,809      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    20.021005611             83,602      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    20.021005611            242,528      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    22.023121323             90,882      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    22.023121323            262,914      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    24.025226826             75,547      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    24.025226826            207,198      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    26.027330144            111,198      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    26.027330144            265,916      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    28.029434235             85,867      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    28.029434235            280,361      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    30.031542954             59,514      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
