# started on Tue Feb 17 19:29:43 2026

#           time             counts unit events
     2.002021828             68,763      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     2.002021828            112,504      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     4.004306325             83,473      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     4.004306325            255,423      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     6.006378311             79,299      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     6.006378311            190,063      ls_dmnd_fills_from_sys.mem_io_local:u                                   
     8.008494732            100,350      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
     8.008494732            231,189      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    10.010568080             83,407      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    10.010568080            217,344      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    12.012646688            102,245      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    12.012646688            222,943      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    14.014734925             79,301      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    14.014734925            182,100      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    16.016823262            119,607      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    16.016823262            286,531      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    18.018914044             97,571      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    18.018914044            268,578      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    20.020984706             88,721      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    20.020984706            241,717      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    22.023074526             95,094      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    22.023074526            250,527      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    24.025164757             78,584      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    24.025164757            216,509      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    26.027251040            112,961      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    26.027251040            258,331      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    28.029329939             94,751      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    28.029329939            271,487      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    30.031419919             82,389      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    30.031419919            261,640      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    32.033532172             78,453      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    32.033532172            232,055      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    34.035610349             97,107      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    34.035610349            255,410      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    36.037696081             88,600      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    36.037696081            251,304      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    38.040051426             87,973      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    38.040051426            244,814      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    40.042152176             92,853      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    40.042152176            203,987      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    42.044226857             99,977      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    42.044226857            254,202      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    44.046304724             94,122      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    44.046304724            238,114      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    46.048387369             87,878      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    46.048387369            250,709      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    48.050470426             86,662      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    48.050470426            247,861      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    50.052542111             96,937      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    50.052542111            219,352      ls_dmnd_fills_from_sys.mem_io_local:u                                   
#           time             counts unit events
    52.054628124             78,270      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    52.054628124            219,267      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    54.056711681             73,071      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
    54.056711681            182,938      ls_dmnd_fills_from_sys.mem_io_local:u                                   
    56.058800249             76,447      ls_dmnd_fills_from_sys.mem_io_remote:u                                   
