Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration,keyspace, interval, Op0, Op1, TotalOps
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 510, 160, 10, 756576307, 752669569, 1509245876
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 520, 160, 10, 771256991, 767606514, 1538863505
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 530, 160, 10, 786002388, 782538138, 1568540526
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 540, 160, 10, 800950624, 797509209, 1598459833
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 550, 160, 10, 815268405, 812141198, 1627409603
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 560, 160, 10, 830166482, 826981593, 1657148075
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 570, 160, 10, 845089628, 841662638, 1686752266
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 580, 160, 10, 860298665, 856790779, 1717089444
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 590, 160, 10, 875073415, 871421354, 1746494769
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 600, 160, 10, 889820237, 886162246, 1775982483
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 610, 160, 10, 904739772, 901037425, 1805777197
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 620, 160, 10, 919899633, 915911198, 1835810831
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 630, 160, 10, 934954409, 930567607, 1865522016
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 640, 160, 10, 950054865, 945212661, 1895267526
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 650, 160, 10, 964880091, 960033678, 1924913769
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 660, 160, 10, 979850865, 974688481, 1954539346
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 670, 160, 10, 994851592, 989582218, 1984433810
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 680, 160, 10, 1009284536, 1004144538, 2013429074
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 690, 160, 10, 1023716231, 1019004260, 2042720491
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 700, 160, 10, 1038533671, 1033820557, 2072354228
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 710, 160, 10, 1053262963, 1048414491, 2101677454
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 720, 160, 10, 1067980176, 1063266658, 2131246834
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 730, 160, 10, 1082841053, 1077988090, 2160829143
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 740, 160, 10, 1097767362, 1092468495, 2190235857
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 750, 160, 10, 1112609254, 1106665769, 2219275023
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 760, 160, 10, 1127146614, 1121120341, 2248266955
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 770, 160, 10, 1141953606, 1135826738, 2277780344
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 780, 160, 10, 1157038566, 1150440061, 2307478627
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 790, 160, 10, 1171717879, 1165242548, 2336960427
2025-10-16, 10:01:40, bst, 10240, 40, numa, numa, 800, 160, 10, 1186261880, 1180126990, 2366388870
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 10, 160, 10, 253605864, 251900364, 505506228
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 20, 160, 10, 507623629, 503460097, 1011083726
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 30, 160, 10, 759587013, 754331951, 1513918964
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 40, 160, 10, 1013660232, 1005869546, 2019529778
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 50, 160, 10, 1266078492, 1255372031, 2521450523
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 60, 160, 10, 1520144897, 1505542048, 3025686945
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 70, 160, 10, 1772050433, 1756343981, 3528394414
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 80, 160, 10, 2024644965, 2006760939, 4031405904
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 90, 160, 10, 2277651527, 2258035875, 4535687402
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 100, 160, 10, 2530214532, 2508116656, 5038331188
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 110, 160, 10, 2782981365, 2758996131, 5541977496
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 120, 160, 10, 3035091551, 3009319767, 6044411318
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 130, 160, 10, 3287260805, 3260480079, 6547740884
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 140, 160, 10, 3538494505, 3510368040, 7048862545
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 150, 160, 10, 3791120609, 3759840812, 7550961421
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 160, 160, 10, 4042160081, 4010261933, 8052422014
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 170, 160, 10, 4293597253, 4261524501, 8555121754
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 180, 160, 10, 4545539776, 4512349900, 9057889676
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 190, 160, 10, 4795770585, 4760304378, 9556074963
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 200, 160, 10, 5046240005, 5007580461, 10053820466
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 210, 160, 10, 5296719380, 5256678534, 10553397914
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 220, 160, 10, 5546492151, 5504586496, 11051078647
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 230, 160, 10, 5797645865, 5753381987, 11551027852
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 240, 160, 10, 6047456421, 6002181068, 12049637489
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 250, 160, 10, 6298220957, 6250281046, 12548502003
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 260, 160, 10, 6548328993, 6498810918, 13047139911
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 270, 160, 10, 6799447168, 6747006075, 13546453243
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 280, 160, 10, 7048504228, 6994244622, 14042748850
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 290, 160, 10, 7299728828, 7241918539, 14541647367
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 300, 160, 10, 7550060700, 7490396380, 15040457080
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 310, 160, 10, 7799770524, 7737580921, 15537351445
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 320, 160, 10, 8050268670, 7985225345, 16035494015
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 330, 160, 10, 8302090802, 8232935663, 16535026465
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 340, 160, 10, 8552782956, 8480291127, 17033074083
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 350, 160, 10, 8802813375, 8728969849, 17531783224
2025-10-16, 10:15:02, bst, 10240, 40, numa, regular, 360, 160, 10, 9053919352, 8978177494, 18032096846
